Year,State,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD,January-December Average Temperature (Units Degrees Fahrenheit),January-December Cooling Degree Days (Units Fahrenheit Degree-Days),January-December Heating Degree Days (Units Fahrenheit Degree-Days),January-December Maximum Temperature (Units Degrees Fahrenheit),January-December Minimum Temperature (Units Degrees Fahrenheit),August Palmer Drought Severity Index (PDSI),August Palmer Hydrological Drought Index (PHDI),August Palmer Modified Drought Index (PMDI),January-December Palmer Z-Index,January-December Precipitation (Units Inches),Allsky_Sfc_Par_Tot,Allsky_Sfc_Sw_Diff,Allsky_Sfc_Sw_Dni,Allsky_Sfc_Sw_Dwn,Allsky_Sfc_Uva,Allsky_Sfc_Uvb,Allsky_Sfc_Uv_Index,Allsky_Srf_Alb,Cloud_Amt,Clrsky_Sfc_Par_Tot,Clrsky_Sfc_Sw_Dwn,Gwetprof,Gwetroot,Gwettop,Ps,Qv2M,Rh2M,T2Mdew,T2Mwet,Toa_Sw_Dwn,Ts,Wd10M,Wd2M,Ws10M,Ws2M
2014,arizona,POTATOES,3500.0,,310.0,62.3,3117.0,1578.0,76.5,48.0,-3.34,-3.34,-2.33,-1.21,11.07,103.79,4.99,27.28,20.48,13.97,0.33,,0.13,33.88,117.72,23.3,0.5,0.48,0.46,80.93,5.07,47.69,-0.99,5.48,30.22,11.14,224.5,235.75,2.56,0.49
2014,arizona,CORN,28000.0,31517000.0,210.0,62.3,3117.0,1578.0,76.5,48.0,-3.34,-3.34,-2.33,-1.21,11.07,103.79,4.99,27.28,20.48,13.97,0.33,,0.13,33.88,117.72,23.3,0.5,0.48,0.46,80.93,5.07,47.69,-0.99,5.48,30.22,11.14,224.5,235.75,2.56,0.49
2014,arizona,COTTON,149000.0,150763000.0,1579.0,62.3,3117.0,1578.0,76.5,48.0,-3.34,-3.34,-2.33,-1.21,11.07,103.79,4.99,27.28,20.48,13.97,0.33,,0.13,33.88,117.72,23.3,0.5,0.48,0.46,80.93,5.07,47.69,-0.99,5.48,30.22,11.14,224.5,235.75,2.56,0.49
2014,arizona,BEANS,10900.0,12259000.0,1940.0,62.3,3117.0,1578.0,76.5,48.0,-3.34,-3.34,-2.33,-1.21,11.07,103.79,4.99,27.28,20.48,13.97,0.33,,0.13,33.88,117.72,23.3,0.5,0.48,0.46,80.93,5.07,47.69,-0.99,5.48,30.22,11.14,224.5,235.75,2.56,0.49
2014,arkansas,WHEAT,395000.0,24885000.0,63.0,58.7,1511.0,3974.0,69.2,48.1,1.86,1.86,1.86,0.28,47.91,83.7,5.9,17.31,15.87,10.84,0.24,,0.12,50.95,109.56,21.06,0.66,0.67,0.68,100.09,9.22,76.88,10.19,12.51,30.22,14.94,208.94,210.88,2.9,1.54
2014,arkansas,CORN,530000.0,409324000.0,187.0,58.7,1511.0,3974.0,69.2,48.1,1.86,1.86,1.86,0.28,47.91,83.7,5.9,17.31,15.87,10.84,0.24,,0.12,50.95,109.56,21.06,0.66,0.67,0.68,100.09,9.22,76.88,10.19,12.51,30.22,14.94,208.94,210.88,2.9,1.54
2014,arkansas,RICE,1480000.0,1343484000.0,7560.0,58.7,1511.0,3974.0,69.2,48.1,1.86,1.86,1.86,0.28,47.91,83.7,5.9,17.31,15.87,10.84,0.24,,0.12,50.95,109.56,21.06,0.66,0.67,0.68,100.09,9.22,76.88,10.19,12.51,30.22,14.94,208.94,210.88,2.9,1.54
2014,arkansas,COTTON,330000.0,243277000.0,1145.0,58.7,1511.0,3974.0,69.2,48.1,1.86,1.86,1.86,0.28,47.91,83.7,5.9,17.31,15.87,10.84,0.24,,0.12,50.95,109.56,21.06,0.66,0.67,0.68,100.09,9.22,76.88,10.19,12.51,30.22,14.94,208.94,210.88,2.9,1.54
2014,california,WHEAT,220000.0,18350000.0,83.4,61.5,1173.0,2095.0,74.2,48.7,-6.35,-6.35,-6.35,-1.69,19.9,101.99,4.65,26.14,19.95,13.09,0.28,,0.17,34.02,111.68,21.85,0.43,0.43,0.29,98.51,5.37,39.88,3.8,12.21,29.58,20.45,284.19,274.94,2.45,1.58
2014,california,POTATOES,39500.0,249788000.0,470.0,61.5,1173.0,2095.0,74.2,48.7,-6.35,-6.35,-6.35,-1.69,19.9,101.99,4.65,26.14,19.95,13.09,0.28,,0.17,34.02,111.68,21.85,0.43,0.43,0.29,98.51,5.37,39.88,3.8,12.21,29.58,20.45,284.19,274.94,2.45,1.58
2014,california,CORN,95000.0,75397000.0,165.0,61.5,1173.0,2095.0,74.2,48.7,-6.35,-6.35,-6.35,-1.69,19.9,101.99,4.65,26.14,19.95,13.09,0.28,,0.17,34.02,111.68,21.85,0.43,0.43,0.29,98.51,5.37,39.88,3.8,12.21,29.58,20.45,284.19,274.94,2.45,1.58
2014,california,RICE,442000.0,827005000.0,8580.0,61.5,1173.0,2095.0,74.2,48.7,-6.35,-6.35,-6.35,-1.69,19.9,101.99,4.65,26.14,19.95,13.09,0.28,,0.17,34.02,111.68,21.85,0.43,0.43,0.29,98.51,5.37,39.88,3.8,12.21,29.58,20.45,284.19,274.94,2.45,1.58
2014,california,COTTON,61000.0,87620000.0,1684.0,61.5,1173.0,2095.0,74.2,48.7,-6.35,-6.35,-6.35,-1.69,19.9,101.99,4.65,26.14,19.95,13.09,0.28,,0.17,34.02,111.68,21.85,0.43,0.43,0.29,98.51,5.37,39.88,3.8,12.21,29.58,20.45,284.19,274.94,2.45,1.58
2014,california,BEANS,47500.0,67374000.0,2230.0,61.5,1173.0,2095.0,74.2,48.7,-6.35,-6.35,-6.35,-1.69,19.9,101.99,4.65,26.14,19.95,13.09,0.28,,0.17,34.02,111.68,21.85,0.43,0.43,0.29,98.51,5.37,39.88,3.8,12.21,29.58,20.45,284.19,274.94,2.45,1.58
2014,colorado,WHEAT,2358000.0,89812000.0,38.1,46.1,261.0,7155.0,59.7,32.4,1.26,1.26,1.26,0.26,19.14,90.05,6.02,21.64,17.83,12.41,0.27,,0.19,51.74,112.66,22.52,0.46,0.45,0.48,72.78,4.27,60.69,-4.42,-0.27,28.9,4.16,277.88,278.0,4.27,2.84
2014,colorado,POTATOES,59800.0,191367000.0,388.0,46.1,261.0,7155.0,59.7,32.4,1.26,1.26,1.26,0.26,19.14,90.05,6.02,21.64,17.83,12.41,0.27,,0.19,51.74,112.66,22.52,0.46,0.45,0.48,72.78,4.27,60.69,-4.42,-0.27,28.9,4.16,277.88,278.0,4.27,2.84
2014,colorado,CORN,1010000.0,582467000.0,146.0,46.1,261.0,7155.0,59.7,32.4,1.26,1.26,1.26,0.26,19.14,90.05,6.02,21.64,17.83,12.41,0.27,,0.19,51.74,112.66,22.52,0.46,0.45,0.48,72.78,4.27,60.69,-4.42,-0.27,28.9,4.16,277.88,278.0,4.27,2.84
2014,colorado,BEANS,44000.0,21627000.0,1900.0,46.1,261.0,7155.0,59.7,32.4,1.26,1.26,1.26,0.26,19.14,90.05,6.02,21.64,17.83,12.41,0.27,,0.19,51.74,112.66,22.52,0.46,0.45,0.48,72.78,4.27,60.69,-4.42,-0.27,28.9,4.16,277.88,278.0,4.27,2.84
2014,delaware,WHEAT,75000.0,5400000.0,72.0,54.7,1018.0,4911.0,64.6,44.9,-0.48,1.13,0.17,0.01,45.0,78.87,5.79,16.42,15.22,10.04,0.2,,0.12,56.1,102.32,19.96,0.72,0.74,0.72,101.58,8.0,78.75,8.28,10.28,28.9,12.35,289.06,292.06,4.35,2.95
2014,delaware,POTATOES,1200.0,5150000.0,290.0,54.7,1018.0,4911.0,64.6,44.9,-0.48,1.13,0.17,0.01,45.0,78.87,5.79,16.42,15.22,10.04,0.2,,0.12,56.1,102.32,19.96,0.72,0.74,0.72,101.58,8.0,78.75,8.28,10.28,28.9,12.35,289.06,292.06,4.35,2.95
2014,delaware,CORN,168000.0,128688000.0,200.0,54.7,1018.0,4911.0,64.6,44.9,-0.48,1.13,0.17,0.01,45.0,78.87,5.79,16.42,15.22,10.04,0.2,,0.12,56.1,102.32,19.96,0.72,0.74,0.72,101.58,8.0,78.75,8.28,10.28,28.9,12.35,289.06,292.06,4.35,2.95
2014,florida,WHEAT,10000.0,390000.0,39.0,70.6,3443.0,722.0,81.1,60.1,-1.05,-1.05,-1.05,0.55,59.13,95.51,6.59,18.43,17.95,12.45,0.3,,0.13,49.52,118.69,22.41,0.41,0.42,0.45,101.31,12.94,76.69,17.12,19.52,32.24,22.17,14.31,11.56,3.07,1.98
2014,florida,POTATOES,29300.0,132202000.0,240.0,70.6,3443.0,722.0,81.1,60.1,-1.05,-1.05,-1.05,0.55,59.13,95.51,6.59,18.43,17.95,12.45,0.3,,0.13,49.52,118.69,22.41,0.41,0.42,0.45,101.31,12.94,76.69,17.12,19.52,32.24,22.17,14.31,11.56,3.07,1.98
2014,florida,CORN,40000.0,19710000.0,135.0,70.6,3443.0,722.0,81.1,60.1,-1.05,-1.05,-1.05,0.55,59.13,95.51,6.59,18.43,17.95,12.45,0.3,,0.13,49.52,118.69,22.41,0.41,0.42,0.45,101.31,12.94,76.69,17.12,19.52,32.24,22.17,14.31,11.56,3.07,1.98
2014,florida,COTTON,105000.0,61471000.0,878.0,70.6,3443.0,722.0,81.1,60.1,-1.05,-1.05,-1.05,0.55,59.13,95.51,6.59,18.43,17.95,12.45,0.3,,0.13,49.52,118.69,22.41,0.41,0.42,0.45,101.31,12.94,76.69,17.12,19.52,32.24,22.17,14.31,11.56,3.07,1.98
2014,georgia,WHEAT,230000.0,11270000.0,49.0,63.0,1625.0,3191.0,74.6,51.3,-1.33,0.67,-1.19,0.08,51.41,88.66,6.12,18.05,16.94,11.45,0.26,,0.12,48.11,110.8,21.32,0.6,0.6,0.63,100.27,9.95,75.88,11.94,14.46,30.84,16.89,276.94,280.5,2.04,0.46
2014,georgia,CORN,310000.0,219759000.0,170.0,63.0,1625.0,3191.0,74.6,51.3,-1.33,0.67,-1.19,0.08,51.41,88.66,6.12,18.05,16.94,11.45,0.26,,0.12,48.11,110.8,21.32,0.6,0.6,0.63,100.27,9.95,75.88,11.94,14.46,30.84,16.89,276.94,280.5,2.04,0.46
2014,georgia,COTTON,1370000.0,806774000.0,900.0,63.0,1625.0,3191.0,74.6,51.3,-1.33,0.67,-1.19,0.08,51.41,88.66,6.12,18.05,16.94,11.45,0.26,,0.12,48.11,110.8,21.32,0.6,0.6,0.63,100.27,9.95,75.88,11.94,14.46,30.84,16.89,276.94,280.5,2.04,0.46
2014,idaho,WHEAT,1196000.0,93717000.0,78.4,45.1,540.0,6491.0,56.8,33.4,-1.77,-1.77,-0.81,-0.21,26.47,80.13,5.91,19.11,15.92,10.96,0.23,,0.21,57.74,102.8,20.64,0.41,0.39,0.48,77.72,4.27,75.88,-3.19,-0.56,26.73,0.55,239.94,222.19,2.08,0.37
2014,idaho,POTATOES,320000.0,956736000.0,415.0,45.1,540.0,6491.0,56.8,33.4,-1.77,-1.77,-0.81,-0.21,26.47,80.13,5.91,19.11,15.92,10.96,0.23,,0.21,57.74,102.8,20.64,0.41,0.39,0.48,77.72,4.27,75.88,-3.19,-0.56,26.73,0.55,239.94,222.19,2.08,0.37
2014,idaho,CORN,80000.0,66560000.0,200.0,45.1,540.0,6491.0,56.8,33.4,-1.77,-1.77,-0.81,-0.21,26.47,80.13,5.91,19.11,15.92,10.96,0.23,,0.21,57.74,102.8,20.64,0.41,0.39,0.48,77.72,4.27,75.88,-3.19,-0.56,26.73,0.55,239.94,222.19,2.08,0.37
2014,idaho,BEANS,124000.0,73557000.0,1800.0,45.1,540.0,6491.0,56.8,33.4,-1.77,-1.77,-0.81,-0.21,26.47,80.13,5.91,19.11,15.92,10.96,0.23,,0.21,57.74,102.8,20.64,0.41,0.39,0.48,77.72,4.27,75.88,-3.19,-0.56,26.73,0.55,239.94,222.19,2.08,0.37
2014,illinois,WHEAT,670000.0,44890000.0,67.0,49.5,725.0,7164.0,59.5,39.5,1.96,1.96,1.96,0.97,41.29,74.61,6.06,14.71,14.3,9.7,0.2,,0.2,60.37,101.45,19.8,0.67,0.67,0.7,99.23,7.2,78.06,5.19,7.19,28.2,9.17,244.06,245.94,4.78,3.27
2014,illinois,POTATOES,6900.0,27781000.0,415.0,49.5,725.0,7164.0,59.5,39.5,1.96,1.96,1.96,0.97,41.29,74.61,6.06,14.71,14.3,9.7,0.2,,0.2,60.37,101.45,19.8,0.67,0.67,0.7,99.23,7.2,78.06,5.19,7.19,28.2,9.17,244.06,245.94,4.78,3.27
2014,illinois,CORN,11750000.0,8718500000.0,200.0,49.5,725.0,7164.0,59.5,39.5,1.96,1.96,1.96,0.97,41.29,74.61,6.06,14.71,14.3,9.7,0.2,,0.2,60.37,101.45,19.8,0.67,0.67,0.7,99.23,7.2,78.06,5.19,7.19,28.2,9.17,244.06,245.94,4.78,3.27
2014,indiana,WHEAT,335000.0,25460000.0,76.0,49.4,746.0,6563.0,59.5,39.3,2.18,2.18,2.18,0.94,43.57,73.97,6.26,13.97,14.23,9.61,0.2,,0.22,63.42,100.88,19.76,0.73,0.73,0.74,98.62,7.26,79.88,5.56,7.41,28.2,9.22,240.56,242.56,4.51,3.05
2014,indiana,CORN,5770000.0,4067850000.0,188.0,49.4,746.0,6563.0,59.5,39.3,2.18,2.18,2.18,0.94,43.57,73.97,6.26,13.97,14.23,9.61,0.2,,0.22,63.42,100.88,19.76,0.73,0.73,0.74,98.62,7.26,79.88,5.56,7.41,28.2,9.22,240.56,242.56,4.51,3.05
2014,iowa,WHEAT,15000.0,735000.0,49.0,45.5,656.0,7744.0,55.7,35.2,3.01,3.01,3.01,1.03,38.69,72.73,6.03,15.12,14.06,9.52,0.18,,0.24,60.87,100.34,19.63,0.59,0.59,0.62,98.03,6.84,77.5,3.72,5.73,27.48,7.75,268.38,272.38,5.04,3.47
2014,iowa,CORN,13300000.0,8783054000.0,178.0,45.5,656.0,7744.0,55.7,35.2,3.01,3.01,3.01,1.03,38.69,72.73,6.03,15.12,14.06,9.52,0.18,,0.24,60.87,100.34,19.63,0.59,0.59,0.62,98.03,6.84,77.5,3.72,5.73,27.48,7.75,268.38,272.38,5.04,3.47
2014,kansas,WHEAT,8800000.0,246400000.0,28.0,53.7,1341.0,5334.0,66.4,41.0,0.69,-1.28,-0.12,-0.36,25.43,88.46,5.58,20.23,16.98,11.52,0.24,,0.19,50.66,108.38,20.99,0.43,0.41,0.42,95.75,6.96,61.19,4.5,8.62,28.9,13.15,208.94,211.75,5.38,3.68
2014,kansas,POTATOES,4100.0,11919000.0,340.0,53.7,1341.0,5334.0,66.4,41.0,0.69,-1.28,-0.12,-0.36,25.43,88.46,5.58,20.23,16.98,11.52,0.24,,0.19,50.66,108.38,20.99,0.43,0.41,0.42,95.75,6.96,61.19,4.5,8.62,28.9,13.15,208.94,211.75,5.38,3.68
2014,kansas,CORN,3800000.0,2140236000.0,149.0,53.7,1341.0,5334.0,66.4,41.0,0.69,-1.28,-0.12,-0.36,25.43,88.46,5.58,20.23,16.98,11.52,0.24,,0.19,50.66,108.38,20.99,0.43,0.41,0.42,95.75,6.96,61.19,4.5,8.62,28.9,13.15,208.94,211.75,5.38,3.68
2014,kansas,COTTON,29000.0,12879000.0,794.0,53.7,1341.0,5334.0,66.4,41.0,0.69,-1.28,-0.12,-0.36,25.43,88.46,5.58,20.23,16.98,11.52,0.24,,0.19,50.66,108.38,20.99,0.43,0.41,0.42,95.75,6.96,61.19,4.5,8.62,28.9,13.15,208.94,211.75,5.38,3.68
2014,kansas,BEANS,6900.0,,1710.0,53.7,1341.0,5334.0,66.4,41.0,0.69,-1.28,-0.12,-0.36,25.43,88.46,5.58,20.23,16.98,11.52,0.24,,0.19,50.66,108.38,20.99,0.43,0.41,0.42,95.75,6.96,61.19,4.5,8.62,28.9,13.15,208.94,211.75,5.38,3.68
2014,kentucky,WHEAT,510000.0,36210000.0,71.0,54.3,1110.0,5017.0,65.3,43.4,2.05,2.05,1.95,0.32,47.11,79.52,6.48,15.3,15.25,10.38,0.22,,0.16,60.36,105.92,20.66,0.7,0.72,0.73,98.42,8.18,79.12,7.93,9.94,29.24,11.83,240.81,243.0,2.78,1.11
2014,kentucky,CORN,1430000.0,890204000.0,158.0,54.3,1110.0,5017.0,65.3,43.4,2.05,2.05,1.95,0.32,47.11,79.52,6.48,15.3,15.25,10.38,0.22,,0.16,60.36,105.92,20.66,0.7,0.72,0.73,98.42,8.18,79.12,7.93,9.94,29.24,11.83,240.81,243.0,2.78,1.11
2014,louisiana,WHEAT,150000.0,9300000.0,62.0,65.1,2427.0,2088.0,75.4,54.8,2.06,2.06,2.06,0.26,55.94,87.03,6.39,16.5,16.37,11.31,0.27,,0.12,53.62,112.98,21.59,0.6,0.61,0.64,101.24,10.86,78.5,13.44,15.63,31.14,17.74,166.25,162.06,2.09,0.37
2014,louisiana,CORN,390000.0,296186000.0,183.0,65.1,2427.0,2088.0,75.4,54.8,2.06,2.06,2.06,0.26,55.94,87.03,6.39,16.5,16.37,11.31,0.27,,0.12,53.62,112.98,21.59,0.6,0.61,0.64,101.24,10.86,78.5,13.44,15.63,31.14,17.74,166.25,162.06,2.09,0.37
2014,louisiana,RICE,462000.0,424978000.0,7130.0,65.1,2427.0,2088.0,75.4,54.8,2.06,2.06,2.06,0.26,55.94,87.03,6.39,16.5,16.37,11.31,0.27,,0.12,53.62,112.98,21.59,0.6,0.61,0.64,101.24,10.86,78.5,13.44,15.63,31.14,17.74,166.25,162.06,2.09,0.37
2014,louisiana,COTTON,168000.0,121394000.0,1154.0,65.1,2427.0,2088.0,75.4,54.8,2.06,2.06,2.06,0.26,55.94,87.03,6.39,16.5,16.37,11.31,0.27,,0.12,53.62,112.98,21.59,0.6,0.61,0.64,101.24,10.86,78.5,13.44,15.63,31.14,17.74,166.25,162.06,2.09,0.37
2014,maryland,WHEAT,250000.0,17500000.0,70.0,53.6,973.0,5079.0,63.6,43.6,-0.16,1.59,1.18,0.22,44.76,74.95,6.16,14.85,14.49,9.64,0.2,,0.16,59.43,101.22,19.84,0.68,0.7,0.7,99.94,7.45,79.0,6.76,8.73,28.56,10.66,285.25,287.69,3.93,2.55
2014,maryland,POTATOES,2300.0,10226000.0,380.0,53.6,973.0,5079.0,63.6,43.6,-0.16,1.59,1.18,0.22,44.76,74.95,6.16,14.85,14.49,9.64,0.2,,0.16,59.43,101.22,19.84,0.68,0.7,0.7,99.94,7.45,79.0,6.76,8.73,28.56,10.66,285.25,287.69,3.93,2.55
2014,maryland,CORN,430000.0,285198000.0,175.0,53.6,973.0,5079.0,63.6,43.6,-0.16,1.59,1.18,0.22,44.76,74.95,6.16,14.85,14.49,9.64,0.2,,0.16,59.43,101.22,19.84,0.68,0.7,0.7,99.94,7.45,79.0,6.76,8.73,28.56,10.66,285.25,287.69,3.93,2.55
2014,michigan,WHEAT,470000.0,34780000.0,74.0,41.9,443.0,7670.0,51.6,32.1,2.76,2.76,2.76,1.22,36.66,69.48,5.95,13.89,13.48,9.04,0.17,,0.21,63.96,96.76,19.08,0.54,0.47,0.52,98.27,6.04,82.19,2.71,4.31,27.1,5.81,256.0,256.38,4.66,3.16
2014,michigan,POTATOES,42500.0,182410000.0,370.0,41.9,443.0,7670.0,51.6,32.1,2.76,2.76,2.76,1.22,36.66,69.48,5.95,13.89,13.48,9.04,0.17,,0.21,63.96,96.76,19.08,0.54,0.47,0.52,98.27,6.04,82.19,2.71,4.31,27.1,5.81,256.0,256.38,4.66,3.16
2014,michigan,CORN,2210000.0,1298707000.0,161.0,41.9,443.0,7670.0,51.6,32.1,2.76,2.76,2.76,1.22,36.66,69.48,5.95,13.89,13.48,9.04,0.17,,0.21,63.96,96.76,19.08,0.54,0.47,0.52,98.27,6.04,82.19,2.71,4.31,27.1,5.81,256.0,256.38,4.66,3.16
2014,michigan,BEANS,226000.0,154438000.0,1940.0,41.9,443.0,7670.0,51.6,32.1,2.76,2.76,2.76,1.22,36.66,69.48,5.95,13.89,13.48,9.04,0.17,,0.21,63.96,96.76,19.08,0.54,0.47,0.52,98.27,6.04,82.19,2.71,4.31,27.1,5.81,256.0,256.38,4.66,3.16
2014,minnesota,WHEAT,1212000.0,66468000.0,54.8,38.6,395.0,9627.0,48.7,28.6,-0.12,2.96,2.67,0.6,29.12,70.66,5.99,15.71,13.73,9.31,0.16,,0.25,59.69,95.11,18.73,0.51,0.51,0.55,96.8,5.43,80.94,-0.32,1.4,25.96,3.19,282.69,284.06,5.3,3.7
2014,minnesota,POTATOES,41000.0,151700000.0,400.0,38.6,395.0,9627.0,48.7,28.6,-0.12,2.96,2.67,0.6,29.12,70.66,5.99,15.71,13.73,9.31,0.16,,0.25,59.69,95.11,18.73,0.51,0.51,0.55,96.8,5.43,80.94,-0.32,1.4,25.96,3.19,282.69,284.06,5.3,3.7
2014,minnesota,CORN,7550000.0,4216524000.0,156.0,38.6,395.0,9627.0,48.7,28.6,-0.12,2.96,2.67,0.6,29.12,70.66,5.99,15.71,13.73,9.31,0.16,,0.25,59.69,95.11,18.73,0.51,0.51,0.55,96.8,5.43,80.94,-0.32,1.4,25.96,3.19,282.69,284.06,5.3,3.7
2014,minnesota,BEANS,148000.0,124387000.0,1950.0,38.6,395.0,9627.0,48.7,28.6,-0.12,2.96,2.67,0.6,29.12,70.66,5.99,15.71,13.73,9.31,0.16,,0.25,59.69,95.11,18.73,0.51,0.51,0.55,96.8,5.43,80.94,-0.32,1.4,25.96,3.19,282.69,284.06,5.3,3.7
2014,mississippi,WHEAT,215000.0,12470000.0,58.0,62.3,1992.0,2877.0,73.6,51.1,2.36,2.36,2.36,0.44,58.22,87.56,6.3,17.51,16.6,11.38,0.26,,0.12,51.29,111.03,21.34,0.77,0.78,0.77,100.19,9.95,77.44,11.77,14.09,30.54,16.23,247.25,278.69,1.77,0.05
2014,mississippi,CORN,485000.0,380434000.0,185.0,62.3,1992.0,2877.0,73.6,51.1,2.36,2.36,2.36,0.44,58.22,87.56,6.3,17.51,16.6,11.38,0.26,,0.12,51.29,111.03,21.34,0.77,0.78,0.77,100.19,9.95,77.44,11.77,14.09,30.54,16.23,247.25,278.69,1.77,0.05
2014,mississippi,RICE,190000.0,171971000.0,7420.0,62.3,1992.0,2877.0,73.6,51.1,2.36,2.36,2.36,0.44,58.22,87.56,6.3,17.51,16.6,11.38,0.26,,0.12,51.29,111.03,21.34,0.77,0.78,0.77,100.19,9.95,77.44,11.77,14.09,30.54,16.23,247.25,278.69,1.77,0.05
2014,mississippi,COTTON,420000.0,340476000.0,1232.0,62.3,1992.0,2877.0,73.6,51.1,2.36,2.36,2.36,0.44,58.22,87.56,6.3,17.51,16.6,11.38,0.26,,0.12,51.29,111.03,21.34,0.77,0.78,0.77,100.19,9.95,77.44,11.77,14.09,30.54,16.23,247.25,278.69,1.77,0.05
2014,missouri,WHEAT,740000.0,42920000.0,58.0,52.9,1106.0,5700.0,63.7,42.1,0.69,0.69,0.69,0.3,39.31,79.94,6.08,16.44,15.3,10.38,0.21,,0.16,55.96,104.82,20.36,0.64,0.65,0.67,99.01,7.69,75.0,6.5,8.9,28.9,11.35,232.69,237.69,4.21,2.75
2014,missouri,POTATOES,7900.0,25458000.0,270.0,52.9,1106.0,5700.0,63.7,42.1,0.69,0.69,0.69,0.3,39.31,79.94,6.08,16.44,15.3,10.38,0.21,,0.16,55.96,104.82,20.36,0.64,0.65,0.67,99.01,7.69,75.0,6.5,8.9,28.9,11.35,232.69,237.69,4.21,2.75
2014,missouri,CORN,3380000.0,2225527000.0,186.0,52.9,1106.0,5700.0,63.7,42.1,0.69,0.69,0.69,0.3,39.31,79.94,6.08,16.44,15.3,10.38,0.21,,0.16,55.96,104.82,20.36,0.64,0.65,0.67,99.01,7.69,75.0,6.5,8.9,28.9,11.35,232.69,237.69,4.21,2.75
2014,missouri,RICE,213000.0,159940000.0,6830.0,52.9,1106.0,5700.0,63.7,42.1,0.69,0.69,0.69,0.3,39.31,79.94,6.08,16.44,15.3,10.38,0.21,,0.16,55.96,104.82,20.36,0.64,0.65,0.67,99.01,7.69,75.0,6.5,8.9,28.9,11.35,232.69,237.69,4.21,2.75
2014,missouri,COTTON,245000.0,177840000.0,1117.0,52.9,1106.0,5700.0,63.7,42.1,0.69,0.69,0.69,0.3,39.31,79.94,6.08,16.44,15.3,10.38,0.21,,0.16,55.96,104.82,20.36,0.64,0.65,0.67,99.01,7.69,75.0,6.5,8.9,28.9,11.35,232.69,237.69,4.21,2.75
2014,montana,WHEAT,5650000.0,209470000.0,37.1,41.9,187.0,8613.0,53.8,30.1,2.86,2.86,2.86,0.77,21.6,72.83,5.73,16.54,14.17,9.72,0.18,,0.23,62.62,95.52,18.83,0.48,0.47,0.52,85.32,4.76,68.88,-1.03,2.09,25.56,5.4,285.69,287.25,5.01,3.33
2014,montana,POTATOES,11300.0,46285000.0,320.0,41.9,187.0,8613.0,53.8,30.1,2.86,2.86,2.86,0.77,21.6,72.83,5.73,16.54,14.17,9.72,0.18,,0.23,62.62,95.52,18.83,0.48,0.47,0.52,85.32,4.76,68.88,-1.03,2.09,25.56,5.4,285.69,287.25,5.01,3.33
2014,montana,CORN,75000.0,28275000.0,100.0,41.9,187.0,8613.0,53.8,30.1,2.86,2.86,2.86,0.77,21.6,72.83,5.73,16.54,14.17,9.72,0.18,,0.23,62.62,95.52,18.83,0.48,0.47,0.52,85.32,4.76,68.88,-1.03,2.09,25.56,5.4,285.69,287.25,5.01,3.33
2014,montana,BEANS,37000.0,12542000.0,1630.0,41.9,187.0,8613.0,53.8,30.1,2.86,2.86,2.86,0.77,21.6,72.83,5.73,16.54,14.17,9.72,0.18,,0.23,62.62,95.52,18.83,0.48,0.47,0.52,85.32,4.76,68.88,-1.03,2.09,25.56,5.4,285.69,287.25,5.01,3.33
2014,nebraska,WHEAT,1450000.0,71050000.0,49.0,48.0,835.0,6694.0,60.9,35.2,2.6,2.6,2.6,0.55,24.98,83.42,5.83,18.89,16.12,10.98,0.22,,0.2,55.12,104.06,20.32,0.34,0.31,0.34,91.88,5.86,61.44,1.54,5.5,27.84,9.87,307.12,309.44,5.55,3.87
2014,nebraska,POTATOES,16900.0,84196000.0,470.0,48.0,835.0,6694.0,60.9,35.2,2.6,2.6,2.6,0.55,24.98,83.42,5.83,18.89,16.12,10.98,0.22,,0.2,55.12,104.06,20.32,0.34,0.31,0.34,91.88,5.86,61.44,1.54,5.5,27.84,9.87,307.12,309.44,5.55,3.87
2014,nebraska,CORN,8950000.0,6039729000.0,179.0,48.0,835.0,6694.0,60.9,35.2,2.6,2.6,2.6,0.55,24.98,83.42,5.83,18.89,16.12,10.98,0.22,,0.2,55.12,104.06,20.32,0.34,0.31,0.34,91.88,5.86,61.44,1.54,5.5,27.84,9.87,307.12,309.44,5.55,3.87
2014,nebraska,BEANS,156500.0,120221000.0,2500.0,48.0,835.0,6694.0,60.9,35.2,2.6,2.6,2.6,0.55,24.98,83.42,5.83,18.89,16.12,10.98,0.22,,0.2,55.12,104.06,20.32,0.34,0.31,0.34,91.88,5.86,61.44,1.54,5.5,27.84,9.87,307.12,309.44,5.55,3.87
2014,nevada,WHEAT,10000.0,1050000.0,105.0,53.0,2267.0,2912.0,66.7,39.4,-4.55,-4.55,-3.6,-1.35,9.92,90.51,5.55,22.99,18.05,12.2,0.27,,0.16,45.56,110.09,22.08,0.37,0.37,0.33,78.3,3.85,44.88,-4.52,2.23,28.56,9.51,274.19,272.62,3.87,2.67
2014,nevada,POTATOES,,,,53.0,2267.0,2912.0,66.7,39.4,-4.55,-4.55,-3.6,-1.35,9.92,90.51,5.55,22.99,18.05,12.2,0.27,,0.16,45.56,110.09,22.08,0.37,0.37,0.33,78.3,3.85,44.88,-4.52,2.23,28.56,9.51,274.19,272.62,3.87,2.67
