Year,State,Commodity,ACRES HARVESTED,"PRODUCTION, MEASURED IN $",YIELD
2006,TEXAS,RICE,150000.0,107600000.0,7170.0
2007,ARKANSAS,RICE,1325000.0,1159349000.0,7230.0
2007,CALIFORNIA,RICE,533000.0,707681000.0,8200.0
2007,LOUISIANA,RICE,378000.0,294919000.0,6140.0
2007,MISSISSIPPI,RICE,189000.0,175039000.0,7350.0
2007,MISSOURI,RICE,178000.0,146120000.0,6900.0
2007,TEXAS,RICE,145000.0,117763000.0,6550.0
2008,ARKANSAS,RICE,1395000.0,1394070000.0,6660.0
2008,CALIFORNIA,RICE,517000.0,1183325000.0,8320.0
2008,LOUISIANA,RICE,464000.0,416370000.0,5830.0
2008,MISSISSIPPI,RICE,229000.0,241580000.0,6850.0
2008,MISSOURI,RICE,199000.0,181787000.0,6620.0
2008,TEXAS,RICE,172000.0,186328000.0,6900.0
2009,ARKANSAS,RICE,1470000.0,1338982000.0,6800.0
2009,CALIFORNIA,RICE,556000.0,936958000.0,8600.0
2009,LOUISIANA,RICE,464000.0,379821000.0,6300.0
2009,MISSISSIPPI,RICE,243000.0,210025000.0,6700.0
2009,MISSOURI,RICE,200000.0,173157000.0,6710.0
2009,TEXAS,RICE,170000.0,170293000.0,7770.0
2010,ARKANSAS,RICE,1785000.0,1307128000.0,6480.0
2010,CALIFORNIA,RICE,553000.0,930846000.0,8020.0
2010,LOUISIANA,RICE,535000.0,388238000.0,6100.0
2010,MISSISSIPPI,RICE,303000.0,217938000.0,6850.0
2010,MISSOURI,RICE,251000.0,178794000.0,6480.0
2010,TEXAS,RICE,188000.0,160269000.0,7160.0
2011,ARKANSAS,RICE,1154000.0,1046540000.0,6770.0
2011,CALIFORNIA,RICE,580000.0,900277000.0,8350.0
2011,LOUISIANA,RICE,418000.0,354162000.0,6320.0
2011,MISSISSIPPI,RICE,157000.0,143042000.0,6850.0
2011,MISSOURI,RICE,128000.0,112158000.0,6490.0
2011,TEXAS,RICE,180000.0,181244000.0,7190.0
2012,ARKANSAS,RICE,1285000.0,1374359000.0,7480.0
2012,CALIFORNIA,RICE,557000.0,844682000.0,8150.0
2012,LOUISIANA,RICE,397000.0,367776000.0,6430.0
2012,MISSISSIPPI,RICE,129000.0,135605000.0,7200.0
2012,MISSOURI,RICE,177000.0,174445000.0,6990.0
2012,TEXAS,RICE,134000.0,170498000.0,8370.0
2013,ARKANSAS,RICE,1064000.0,1222612000.0,7560.0
2013,CALIFORNIA,RICE,562000.0,995697000.0,8480.0
2013,LOUISIANA,RICE,413000.0,467093000.0,7300.0
2013,MISSISSIPPI,RICE,124000.0,141310000.0,7400.0
2013,MISSOURI,RICE,156000.0,165617000.0,7030.0
2013,TEXAS,RICE,144000.0,182778000.0,7740.0
2014,ARKANSAS,RICE,1480000.0,1343484000.0,7560.0
2014,CALIFORNIA,RICE,442000.0,827005000.0,8580.0
2014,LOUISIANA,RICE,462000.0,424978000.0,7130.0
2014,MISSISSIPPI,RICE,190000.0,171971000.0,7420.0
2014,MISSOURI,RICE,213000.0,159940000.0,6830.0
2014,TEXAS,RICE,146000.0,148240000.0,7360.0
2015,ARKANSAS,RICE,1291000.0,1032339000.0,7340.0
2015,CALIFORNIA,RICE,426000.0,696937000.0,8890.0
2015,LOUISIANA,RICE,415000.0,328217000.0,6940.0
2015,MISSISSIPPI,RICE,149000.0,116534000.0,7110.0
2015,MISSOURI,RICE,174000.0,136774000.0,7020.0
2015,TEXAS,RICE,129000.0,110310000.0,6900.0
2016,ARKANSAS,RICE,1521000.0,988898000.0,6920.0
2016,CALIFORNIA,RICE,536000.0,677734000.0,8840.0
2016,LOUISIANA,RICE,428000.0,289578000.0,6630.0
2016,MISSISSIPPI,RICE,194000.0,133022000.0,7180.0
2016,MISSOURI,RICE,231000.0,152292000.0,6650.0
2016,TEXAS,RICE,187000.0,143166000.0,7360.0
2017,ARKANSAS,RICE,1104000.0,917348000.0,7490.0
2017,CALIFORNIA,RICE,443000.0,756723000.0,8410.0
2017,LOUISIANA,RICE,395000.0,310085000.0,6710.0
2017,MISSISSIPPI,RICE,114000.0,97014000.0,7400.0
2017,MISSOURI,RICE,160000.0,142800000.0,7440.0
2017,TEXAS,RICE,158000.0,136469000.0,7260.0
2018,ARKANSAS,RICE,1422000.0,1144333000.0,7520.0
2018,CALIFORNIA,RICE,504000.0,924953000.0,8620.0
2018,LOUISIANA,RICE,436000.0,348253000.0,7130.0
2018,MISSISSIPPI,RICE,137000.0,108734000.0,7350.0
2018,MISSOURI,RICE,221000.0,183687000.0,7770.0
2018,TEXAS,RICE,189000.0,188250000.0,7970.0
2019,ARKANSAS,RICE,1125000.0,1001802000.0,7480.0
2019,CALIFORNIA,RICE,501000.0,923492000.0,8460.0
2019,LOUISIANA,RICE,412000.0,310116000.0,6380.0
2019,MISSISSIPPI,RICE,114000.0,99651000.0,7350.0
2019,MISSOURI,RICE,175000.0,156017000.0,7370.0
2019,TEXAS,RICE,148000.0,139264000.0,7350.0
2020,ARKANSAS,RICE,1434000.0,1344825000.0,7500.0
2020,CALIFORNIA,RICE,514000.0,1021668000.0,8720.0
2020,LOUISIANA,RICE,473000.0,406186000.0,6820.0
2020,MISSISSIPPI,RICE,167000.0,154863000.0,7420.0
2020,MISSOURI,RICE,211000.0,185191000.0,7250.0
2020,TEXAS,RICE,179000.0,194140000.0,8150.0
2021,ARKANSAS,RICE,1188000.0,1224180000.0,7630.0
2021,CALIFORNIA,RICE,405000.0,1172896000.0,9050.0
2021,LOUISIANA,RICE,413000.0,388806000.0,6870.0
2021,MISSISSIPPI,RICE,98000.0,99738000.0,7540.0
2021,MISSOURI,RICE,194000.0,212146000.0,8040.0
2021,TEXAS,RICE,180000.0,175398000.0,6860.0
2022,ARKANSAS,RICE,1080000.0,1320842000.0,7410.0
2022,CALIFORNIA,RICE,252000.0,906223000.0,8770.0
2022,LOUISIANA,RICE,412000.0,466701000.0,6660.0
2022,MISSISSIPPI,RICE,86000.0,107112000.0,7370.0
2022,MISSOURI,RICE,151000.0,199051000.0,7940.0
2022,TEXAS,RICE,186000.0,210627000.0,6510.0
2023,ARKANSAS,RICE,1417000.0,1679398000.0,7550.0
2023,CALIFORNIA,RICE,512000.0,1468631000.0,8590.0
2023,LOUISIANA,RICE,462000.0,518612000.0,6800.0
2023,MISSISSIPPI,RICE,120000.0,142528000.0,7470.0
2023,MISSOURI,RICE,200000.0,246169000.0,7990.0
2023,TEXAS,RICE,143000.0,193107000.0,7670.0
1974,ARIZONA,COTTON,392000.0,210622000.0,1218.0
1975,ARIZONA,COTTON,268000.0,146046000.0,1027.0
1976,ARIZONA,COTTON,340000.0,257005000.0,1178.0
1977,ARIZONA,COTTON,515000.0,288130000.0,997.0
1978,ARIZONA,COTTON,538000.0,295255000.0,953.0
1979,ARIZONA,COTTON,575000.0,420864000.0,1069.0
1980,ALABAMA,COTTON,321000.0,104544000.0,411.0
1980,ARIZONA,COTTON,549000.0,488090000.0,1184.0
1980,ARKANSAS,COTTON,645000.0,163463000.0,330.0
1980,CALIFORNIA,COTTON,1540000.0,1161025000.0,969.0
1980,FLORIDA,COTTON,5900.0,3060000.0,610.0
1980,GEORGIA,COTTON,160000.0,32157000.0,258.0
1980,LOUISIANA,COTTON,560000.0,171782000.0,394.0
1980,MISSISSIPPI,COTTON,1125000.0,419161000.0,488.0
1980,MISSOURI,COTTON,241000.0,61766000.0,353.0
1980,NEVADA,COTTON,900.0,461000.0,640.0
1980,NEW MEXICO,COTTON,120000.0,41602000.0,428.0
1980,NORTH CAROLINA,COTTON,65000.0,19843000.0,381.0
1980,OKLAHOMA,COTTON,565000.0,75374000.0,174.0
1980,SOUTH CAROLINA,COTTON,120000.0,29420000.0,309.0
1980,TENNESSEE,COTTON,275000.0,75168000.0,349.0
1980,TEXAS,COTTON,6850000.0,1091616000.0,233.0
1980,VIRGINIA,COTTON,300.0,76000.0,320.0
1981,ALABAMA,COTTON,372000.0,113231000.0,545.0
1981,ARIZONA,COTTON,599000.0,425722000.0,1247.0
1981,ARKANSAS,COTTON,560000.0,164675000.0,518.0
1981,CALIFORNIA,COTTON,1530000.0,1079165000.0,1109.0
1981,FLORIDA,COTTON,17000.0,5705000.0,601.0
1981,GEORGIA,COTTON,175000.0,41442000.0,436.0
1981,LOUISIANA,COTTON,695000.0,194107000.0,512.0
1981,MISSISSIPPI,COTTON,1200000.0,438701000.0,626.0
1981,MISSOURI,COTTON,183000.0,45158000.0,441.0
1981,NEVADA,COTTON,900.0,432000.0,800.0
1981,NEW MEXICO,COTTON,106000.0,38304000.0,602.0
1981,NORTH CAROLINA,COTTON,82000.0,26630000.0,558.0
1981,OKLAHOMA,COTTON,640000.0,86803000.0,330.0
1981,SOUTH CAROLINA,COTTON,118000.0,45421000.0,667.0
1981,TENNESSEE,COTTON,305000.0,80287000.0,496.0
1981,TEXAS,COTTON,7200000.0,1259964000.0,376.0
1981,VIRGINIA,COTTON,300.0,91000.0,480.0
1982,ALABAMA,COTTON,285000.0,130714000.0,775.0
1982,ARIZONA,COTTON,470000.0,318514000.0,1118.0
1982,ARKANSAS,COTTON,390000.0,150716000.0,657.0
1982,CALIFORNIA,COTTON,1370000.0,986802000.0,1077.0
1982,FLORIDA,COTTON,15000.0,5391000.0,627.0
1982,GEORGIA,COTTON,158000.0,63055000.0,714.0
1982,KANSAS,COTTON,400.0,23000.0,120.0
1982,LOUISIANA,COTTON,595000.0,238032000.0,702.0
1982,MISSISSIPPI,COTTON,990000.0,506880000.0,853.0
1982,MISSOURI,COTTON,151000.0,59144000.0,648.0
1982,NEVADA,COTTON,700.0,320000.0,617.0
1982,NEW MEXICO,COTTON,68000.0,22464000.0,551.0
1982,NORTH CAROLINA,COTTON,70000.0,30355000.0,699.0
1982,OKLAHOMA,COTTON,450000.0,55863000.0,254.0
1982,SOUTH CAROLINA,COTTON,95000.0,44268000.0,783.0
1982,TENNESSEE,COTTON,255000.0,94378000.0,638.0
1982,TEXAS,COTTON,4300000.0,667440000.0,301.0
1982,VIRGINIA,COTTON,300.0,115000.0,640.0
1983,ALABAMA,COTTON,215000.0,57799000.0,409.0
1983,ARIZONA,COTTON,284000.0,237684000.0,1225.0
1983,ARKANSAS,COTTON,290000.0,103102000.0,535.0
1983,CALIFORNIA,COTTON,950000.0,688746000.0,996.0
1983,FLORIDA,COTTON,12000.0,4910000.0,608.0
1983,GEORGIA,COTTON,115000.0,36127000.0,467.0
1983,KANSAS,COTTON,400.0,55000.0,240.0
1983,LOUISIANA,COTTON,410000.0,167005000.0,623.0
1983,MISSISSIPPI,COTTON,675000.0,285984000.0,640.0
1983,MISSOURI,COTTON,93000.0,24002000.0,377.0
1983,NEW MEXICO,COTTON,47000.0,24864000.0,715.0
1983,NORTH CAROLINA,COTTON,59000.0,14572000.0,350.0
1983,OKLAHOMA,COTTON,300000.0,40229000.0,232.0
1983,SOUTH CAROLINA,COTTON,69000.0,18444000.0,369.0
1983,TENNESSEE,COTTON,215000.0,49649000.0,337.0
1983,TEXAS,COTTON,3550000.0,680870000.0,322.0
1983,VIRGINIA,COTTON,400.0,105000.0,360.0
1984,ALABAMA,COTTON,307000.0,120154000.0,699.0
1984,ARIZONA,COTTON,429000.0,316463000.0,1227.0
1984,ARKANSAS,COTTON,465000.0,166856000.0,632.0
1984,CALIFORNIA,COTTON,1400000.0,936821000.0,999.0
1984,FLORIDA,COTTON,17000.0,8410000.0,847.0
1984,GEORGIA,COTTON,172000.0,79175000.0,784.0
1984,KANSAS,COTTON,500.0,70000.0,288.0
1984,LOUISIANA,COTTON,645000.0,278784000.0,786.0
1984,MISSISSIPPI,COTTON,1032000.0,443520000.0,767.0
1984,MISSOURI,COTTON,162000.0,52510000.0,554.0
1984,NEW MEXICO,COTTON,69000.0,25933000.0,605.0
1984,NORTH CAROLINA,COTTON,96000.0,36288000.0,600.0
1984,OKLAHOMA,COTTON,375000.0,42690000.0,234.0
1984,SOUTH CAROLINA,COTTON,104000.0,50021000.0,785.0
1984,TENNESSEE,COTTON,325000.0,91718000.0,498.0
1984,TEXAS,COTTON,4700000.0,962688000.0,376.0
1984,VIRGINIA,COTTON,1000.0,333000.0,528.0
1985,ALABAMA,COTTON,329000.0,142049000.0,795.0
1985,ARIZONA,COTTON,359000.0,259246000.0,1241.0
1985,ARKANSAS,COTTON,440000.0,188629000.0,767.0
1985,CALIFORNIA,COTTON,1320000.0,923737000.0,1132.0
1985,FLORIDA,COTTON,22500.0,8112000.0,693.0
1985,GEORGIA,COTTON,245000.0,96437000.0,725.0
1985,KANSAS,COTTON,600.0,93000.0,320.0
1985,LOUISIANA,COTTON,630000.0,198381000.0,565.0
1985,MISSISSIPPI,COTTON,1040000.0,444070000.0,764.0
1985,MISSOURI,COTTON,150000.0,56304000.0,653.0
1985,NEW MEXICO,COTTON,54000.0,19630000.0,631.0
1985,NORTH CAROLINA,COTTON,87000.0,30888000.0,646.0
1985,OKLAHOMA,COTTON,360000.0,66348000.0,380.0
1985,SOUTH CAROLINA,COTTON,122000.0,49248000.0,708.0
1985,TENNESSEE,COTTON,335000.0,107800000.0,600.0
1985,TEXAS,COTTON,4650000.0,968429000.0,404.0
1985,VIRGINIA,COTTON,1300.0,317000.0,443.0
1986,ALABAMA,COTTON,313000.0,82526000.0,506.0
1986,ARIZONA,COTTON,249000.0,175932000.0,1301.0
1986,ARKANSAS,COTTON,480000.0,143613000.0,602.0
1986,CALIFORNIA,COTTON,990000.0,636862000.0,1088.0
1986,FLORIDA,COTTON,19000.0,6720000.0,707.0
1986,GEORGIA,COTTON,195000.0,51770000.0,455.0
1986,KANSAS,COTTON,1000.0,146000.0,336.0
1986,LOUISIANA,COTTON,570000.0,160874000.0,567.0
1986,MISSISSIPPI,COTTON,1000000.0,290741000.0,571.0
1986,MISSOURI,COTTON,160000.0,48451000.0,588.0
1986,NEW MEXICO,COTTON,50000.0,16666000.0,595.0
1986,NORTH CAROLINA,COTTON,81000.0,27259000.0,646.0
1986,OKLAHOMA,COTTON,350000.0,43747000.0,288.0
1986,SOUTH CAROLINA,COTTON,113000.0,20462000.0,370.0
1986,TENNESSEE,COTTON,335000.0,93139000.0,567.0
1986,TEXAS,COTTON,3450000.0,560945000.0,353.0
1986,VIRGINIA,COTTON,1300.0,375000.0,554.0
1987,ALABAMA,COTTON,333000.0,123483000.0,572.0
1987,ARIZONA,COTTON,289000.0,267741000.0,1410.0
1987,ARKANSAS,COTTON,550000.0,274625000.0,786.0
1987,CALIFORNIA,COTTON,1140000.0,998565000.0,1259.0
1987,FLORIDA,COTTON,29000.0,11794000.0,646.0
1987,GEORGIA,COTTON,245000.0,100264000.0,662.0
1987,KANSAS,COTTON,900.0,252000.0,480.0
1987,LOUISIANA,COTTON,600000.0,296383000.0,782.0
1987,MISSISSIPPI,COTTON,1010000.0,532714000.0,829.0
1987,MISSOURI,COTTON,199000.0,104544000.0,796.0
1987,NEW MEXICO,COTTON,62000.0,28323000.0,689.0
1987,NORTH CAROLINA,COTTON,95000.0,29165000.0,495.0
1987,OKLAHOMA,COTTON,385000.0,96991000.0,431.0
1987,SOUTH CAROLINA,COTTON,119000.0,30070000.0,428.0
1987,TENNESSEE,COTTON,435000.0,191722000.0,700.0
1987,TEXAS,COTTON,4400000.0,1325981000.0,506.0
1987,VIRGINIA,COTTON,1800.0,417000.0,373.0
1988,ALABAMA,COTTON,375000.0,97219000.0,486.0
1988,ARIZONA,COTTON,349000.0,237494000.0,1190.0
1988,ARKANSAS,COTTON,675000.0,272609000.0,742.0
1988,CALIFORNIA,COTTON,1335000.0,877021000.0,1015.0
1988,FLORIDA,COTTON,29000.0,8536000.0,566.0
1988,GEORGIA,COTTON,315000.0,98035000.0,564.0
1988,KANSAS,COTTON,900.0,157000.0,373.0
1988,LOUISIANA,COTTON,645000.0,247997000.0,705.0
1988,MISSISSIPPI,COTTON,1190000.0,470412000.0,736.0
1988,MISSOURI,COTTON,242000.0,78581000.0,607.0
1988,NEW MEXICO,COTTON,69000.0,30502000.0,710.0
1988,NORTH CAROLINA,COTTON,124000.0,34474000.0,515.0
1988,OKLAHOMA,COTTON,435000.0,68066000.0,334.0
1988,SOUTH CAROLINA,COTTON,142000.0,36019000.0,473.0
1988,TENNESSEE,COTTON,530000.0,151092000.0,529.0
1988,TEXAS,COTTON,5300000.0,1291651000.0,472.0
1988,VIRGINIA,COTTON,3200.0,881000.0,510.0
1989,ALABAMA,COTTON,322000.0,117106000.0,571.0
1989,ARIZONA,COTTON,239000.0,205292000.0,1303.0
1989,ARKANSAS,COTTON,595000.0,258159000.0,687.0
1989,CALIFORNIA,COTTON,1040000.0,917087000.0,1228.0
1989,FLORIDA,COTTON,25000.0,9048000.0,557.0
1989,GEORGIA,COTTON,260000.0,106868000.0,631.0
1989,KANSAS,COTTON,400.0,55000.0,240.0
1989,LOUISIANA,COTTON,620000.0,266233000.0,672.0
1989,MISSISSIPPI,COTTON,1020000.0,469486000.0,732.0
1989,MISSOURI,COTTON,209000.0,83541000.0,618.0
1989,NEW MEXICO,COTTON,55000.0,26880000.0,698.0
1989,NORTH CAROLINA,COTTON,110000.0,42435000.0,615.0
1989,OKLAHOMA,COTTON,340000.0,47333000.0,244.0
1989,SOUTH CAROLINA,COTTON,118000.0,48418000.0,626.0
1989,TENNESSEE,COTTON,460000.0,143942000.0,497.0
1989,TEXAS,COTTON,3750000.0,812784000.0,367.0
1989,VIRGINIA,COTTON,2600.0,813000.0,498.0
1990,ALABAMA,COTTON,378000.0,124200000.0,476.0
1990,ARIZONA,COTTON,348000.0,269382000.0,1119.0
1990,ARKANSAS,COTTON,750000.0,340904000.0,692.0
1990,CALIFORNIA,COTTON,1090000.0,1009174000.0,1204.0
1990,FLORIDA,COTTON,36000.0,15667000.0,640.0
1990,GEORGIA,COTTON,350000.0,134914000.0,555.0
1990,KANSAS,COTTON,1200.0,195000.0,280.0
1990,LOUISIANA,COTTON,790000.0,373439000.0,715.0
1990,MISSISSIPPI,COTTON,1220000.0,580752000.0,728.0
1990,MISSOURI,COTTON,235000.0,98420000.0,641.0
1990,NEW MEXICO,COTTON,62000.0,32330000.0,735.0
1990,NORTH CAROLINA,COTTON,200000.0,87106000.0,631.0
1990,OKLAHOMA,COTTON,370000.0,115700000.0,496.0
1990,SOUTH CAROLINA,COTTON,154000.0,47467000.0,452.0
1990,TENNESSEE,COTTON,515000.0,156341000.0,461.0
1990,TEXAS,COTTON,5000000.0,1506182000.0,477.0
1990,VIRGINIA,COTTON,5300.0,2053000.0,562.0
1991,ALABAMA,COTTON,405000.0,150239000.0,655.0
1991,ARIZONA,COTTON,359000.0,260348000.0,1201.0
1991,ARKANSAS,COTTON,980000.0,431950000.0,772.0
1991,CALIFORNIA,COTTON,977000.0,814545000.0,1252.0
1991,FLORIDA,COTTON,49000.0,19519000.0,719.0
1991,GEORGIA,COTTON,427000.0,207936000.0,812.0
1991,KANSAS,COTTON,1800.0,331000.0,347.0
1991,LOUISIANA,COTTON,820000.0,360400000.0,828.0
1991,MISSISSIPPI,COTTON,1230000.0,602784000.0,888.0
1991,MISSOURI,COTTON,327000.0,124376000.0,630.0
1991,NEW MEXICO,COTTON,65000.0,16541000.0,465.0
1991,NORTH CAROLINA,COTTON,457000.0,182170000.0,672.0
1991,OKLAHOMA,COTTON,380000.0,56448000.0,303.0
1991,SOUTH CAROLINA,COTTON,210000.0,99732000.0,786.0
1991,TENNESSEE,COTTON,610000.0,181363000.0,552.0
1991,TEXAS,COTTON,5400000.0,1211789000.0,419.0
1991,VIRGINIA,COTTON,17700.0,8027000.0,765.0
1992,ALABAMA,COTTON,408000.0,167521000.0,731.0
1992,ARIZONA,COTTON,323000.0,184440000.0,1077.0
1992,ARKANSAS,COTTON,980000.0,449432000.0,823.0
1992,CALIFORNIA,COTTON,995000.0,819409000.0,1359.0
1992,FLORIDA,COTTON,49500.0,19469000.0,701.0
1992,GEORGIA,COTTON,456000.0,198916000.0,783.0
1992,KANSAS,COTTON,800.0,48000.0,120.0
1992,LOUISIANA,COTTON,870000.0,327972000.0,717.0
1992,MISSISSIPPI,COTTON,1345000.0,538035000.0,761.0
1992,MISSOURI,COTTON,328000.0,136592000.0,792.0
1992,NEW MEXICO,COTTON,37000.0,13384000.0,616.0
1992,NORTH CAROLINA,COTTON,377000.0,128943000.0,596.0
1992,OKLAHOMA,COTTON,315000.0,46872000.0,320.0
1992,SOUTH CAROLINA,COTTON,192000.0,61074000.0,565.0
1992,TENNESSEE,COTTON,615000.0,212570000.0,651.0
1992,TEXAS,COTTON,3550000.0,769495000.0,441.0
1992,VIRGINIA,COTTON,21800.0,7485000.0,621.0
1993,ALABAMA,COTTON,430000.0,128544000.0,524.0
1993,ARIZONA,COTTON,315000.0,220315000.0,1204.0
1993,ARKANSAS,COTTON,970000.0,300369000.0,541.0
1993,CALIFORNIA,COTTON,1045000.0,920220000.0,1340.0
1993,FLORIDA,COTTON,53500.0,20673000.0,696.0
1993,GEORGIA,COTTON,600000.0,210752000.0,586.0
1993,KANSAS,COTTON,1400.0,150000.0,206.0
1993,LOUISIANA,COTTON,875000.0,306041000.0,606.0
1993,MISSISSIPPI,COTTON,1300000.0,427800000.0,572.0
1993,MISSOURI,COTTON,335000.0,96015000.0,539.0
1993,NEW MEXICO,COTTON,48700.0,22801000.0,769.0
1993,NORTH CAROLINA,COTTON,385000.0,118816000.0,535.0
1993,OKLAHOMA,COTTON,350000.0,64411000.0,370.0
1993,SOUTH CAROLINA,COTTON,198000.0,59437000.0,495.0
1993,TENNESSEE,COTTON,615000.0,153559000.0,425.0
1993,TEXAS,COTTON,5050000.0,1308396000.0,484.0
1993,VIRGINIA,COTTON,22800.0,8235000.0,634.0
1994,ALABAMA,COTTON,455000.0,240800000.0,766.0
1994,ARIZONA,COTTON,312000.0,265004000.0,1203.0
1994,ARKANSAS,COTTON,970000.0,575829000.0,877.0
1994,CALIFORNIA,COTTON,1095000.0,1047240000.0,1191.0
1994,FLORIDA,COTTON,68000.0,36077000.0,735.0
1994,GEORGIA,COTTON,875000.0,540778000.0,843.0
1994,KANSAS,COTTON,1200.0,426000.0,480.0
1994,LOUISIANA,COTTON,890000.0,497146000.0,815.0
1994,MISSISSIPPI,COTTON,1270000.0,733749000.0,806.0
1994,MISSOURI,COTTON,345000.0,195127000.0,856.0
1994,NEW MEXICO,COTTON,50000.0,26028000.0,720.0
1994,NORTH CAROLINA,COTTON,485000.0,289288000.0,820.0
1994,OKLAHOMA,COTTON,340000.0,80621000.0,349.0
1994,SOUTH CAROLINA,COTTON,223000.0,136387000.0,846.0
1994,TENNESSEE,COTTON,585000.0,295661000.0,726.0
1994,TEXAS,COTTON,5150000.0,1642003000.0,458.0
1994,VIRGINIA,COTTON,41700.0,28418000.0,944.0
1995,ALABAMA,COTTON,578000.0,172161000.0,409.0
1995,ARIZONA,COTTON,364000.0,277487000.0,1046.0
1995,ARKANSAS,COTTON,1110000.0,517206000.0,635.0
1995,CALIFORNIA,COTTON,1165000.0,911113000.0,953.0
1995,FLORIDA,COTTON,109000.0,41165000.0,472.0
1995,GEORGIA,COTTON,1490000.0,713667000.0,625.0
1995,KANSAS,COTTON,2600.0,348000.0,185.0
1995,LOUISIANA,COTTON,1075000.0,483120000.0,614.0
1995,MISSISSIPPI,COTTON,1420000.0,648621000.0,622.0
1995,MISSOURI,COTTON,453000.0,172614000.0,544.0
1995,NEW MEXICO,COTTON,56000.0,27843000.0,609.0
1995,NORTH CAROLINA,COTTON,800000.0,299920000.0,479.0
1995,OKLAHOMA,COTTON,315000.0,43394000.0,187.0
1995,SOUTH CAROLINA,COTTON,342000.0,143843000.0,528.0
1995,TENNESSEE,COTTON,660000.0,260640000.0,527.0
1995,TEXAS,COTTON,5750000.0,1597037000.0,372.0
1995,VIRGINIA,COTTON,106000.0,48005000.0,620.0
1996,ALABAMA,COTTON,516000.0,268512000.0,734.0
1996,ARIZONA,COTTON,314000.0,260288000.0,1189.0
1996,ARKANSAS,COTTON,990000.0,555193000.0,793.0
1996,CALIFORNIA,COTTON,995000.0,877608000.0,1153.0
1996,FLORIDA,COTTON,98200.0,42938000.0,637.0
1996,GEORGIA,COTTON,1336000.0,703534000.0,747.0
1996,KANSAS,COTTON,4000.0,1177000.0,492.0
1996,LOUISIANA,COTTON,885000.0,404318000.0,697.0
1996,MISSISSIPPI,COTTON,1100000.0,612326000.0,819.0
1996,MISSOURI,COTTON,385000.0,194321000.0,737.0
1996,NEW MEXICO,COTTON,55000.0,29958000.0,733.0
1996,NORTH CAROLINA,COTTON,730000.0,345810000.0,659.0
1996,OKLAHOMA,COTTON,210000.0,39685000.0,306.0
1996,SOUTH CAROLINA,COTTON,282000.0,161179000.0,774.0
1996,TENNESSEE,COTTON,530000.0,217404000.0,611.0
1996,TEXAS,COTTON,4100000.0,1368154000.0,509.0
1996,VIRGINIA,COTTON,102000.0,54187000.0,748.0
1997,ALABAMA,COTTON,442000.0,177672000.0,597.0
1997,ARIZONA,COTTON,324000.0,263044000.0,1255.0
1997,ARKANSAS,COTTON,965000.0,530751000.0,837.0
1997,CALIFORNIA,COTTON,875000.0,769830000.0,1202.0
1997,FLORIDA,COTTON,99000.0,37388000.0,577.0
1997,GEORGIA,COTTON,1425000.0,623598000.0,646.0
1997,KANSAS,COTTON,10000.0,2418000.0,418.0
1997,LOUISIANA,COTTON,650000.0,307159000.0,728.0
1997,MISSISSIPPI,COTTON,970000.0,567278000.0,901.0
1997,MISSOURI,COTTON,390000.0,186314000.0,695.0
1997,NEW MEXICO,COTTON,66000.0,25757000.0,676.0
1997,NORTH CAROLINA,COTTON,685000.0,294178000.0,652.0
1997,OKLAHOMA,COTTON,190000.0,50859000.0,462.0
1997,SOUTH CAROLINA,COTTON,286000.0,137957000.0,688.0
1997,TENNESSEE,COTTON,480000.0,207497000.0,662.0
1997,TEXAS,COTTON,5200000.0,1482787000.0,474.0
1997,VIRGINIA,COTTON,100000.0,44453000.0,659.0
1998,ALABAMA,COTTON,475000.0,160857000.0,559.0
1998,ARIZONA,COTTON,248000.0,159636000.0,1177.0
1998,ARKANSAS,COTTON,900000.0,368503000.0,645.0
1998,CALIFORNIA,COTTON,620000.0,372954000.0,887.0
1998,FLORIDA,COTTON,80000.0,21203000.0,489.0
1998,GEORGIA,COTTON,1280000.0,454458000.0,578.0
1998,KANSAS,COTTON,16500.0,3743000.0,404.0
1998,LOUISIANA,COTTON,525000.0,175993000.0,586.0
1998,MISSISSIPPI,COTTON,940000.0,418644000.0,737.0
1998,MISSOURI,COTTON,357000.0,116592000.0,471.0
1998,NEW MEXICO,COTTON,60300.0,24120000.0,640.0
1998,NORTH CAROLINA,COTTON,705000.0,319620000.0,699.0
1998,OKLAHOMA,COTTON,120000.0,36960000.0,560.0
1998,SOUTH CAROLINA,COTTON,286000.0,110712000.0,587.0
1998,TENNESSEE,COTTON,445000.0,162228000.0,589.0
1998,TEXAS,COTTON,3300000.0,969408000.0,524.0
1998,VIRGINIA,COTTON,91000.0,48196000.0,765.0
1999,ALABAMA,COTTON,561000.0,143400000.0,535.0
1999,ARIZONA,COTTON,269000.0,150876000.0,1278.0
1999,ARKANSAS,COTTON,960000.0,323528000.0,714.0
1999,CALIFORNIA,COTTON,605000.0,426221000.0,1254.0
1999,FLORIDA,COTTON,106000.0,23256000.0,516.0
1999,GEORGIA,COTTON,1300000.0,340728000.0,579.0
1999,KANSAS,COTTON,28000.0,4016000.0,375.0
1999,LOUISIANA,COTTON,610000.0,192021000.0,709.0
1999,MISSISSIPPI,COTTON,1180000.0,374727000.0,704.0
1999,MISSOURI,COTTON,377000.0,105804000.0,601.0
1999,NEW MEXICO,COTTON,79000.0,24643000.0,662.0
1999,NORTH CAROLINA,COTTON,825000.0,186048000.0,475.0
